frame_idx,time,track_id,nose_x,nose_y,nose_conf,left_ear_conf,right_ear_conf,left_eye_conf,right_eye_conf,left_shoulder_conf,right_shoulder_conf,shoulder_width,head_center_x,head_center_y,head_width,head_width_source,offset,offset_reason,threshold,side,prev_side,turn_recorded,turns_in_window,max_turns,detected,confidence
676,22.53,2,592.0,122.6,0.456,0.931,0.175,0.58,0.082,0.989,0.913,41.0,,,20.5,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
676,22.53,4,593.2,34.5,0.943,0.897,0.308,0.958,0.822,0.978,0.938,49.9,594.9,28.9,24.9,shoulders*0.5,-0.0693,ok,0.3,center,center,False,0,2,False,0.0
676,22.53,5,510.6,218.4,0.38,0.915,0.136,0.448,0.032,0.993,0.944,64.5,,,32.2,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
677,22.57,1,579.1,446.7,0.299,0.986,0.131,0.46,0.012,0.998,0.975,91.7,,,45.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
677,22.57,2,592.0,122.6,0.456,0.931,0.175,0.58,0.082,0.989,0.913,41.0,,,20.5,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
677,22.57,4,593.2,34.5,0.943,0.897,0.308,0.958,0.822,0.978,0.938,49.9,594.9,28.9,24.9,shoulders*0.5,-0.0693,ok,0.3,center,center,False,0,2,False,0.0
677,22.57,5,510.6,218.4,0.38,0.915,0.136,0.448,0.032,0.993,0.944,64.5,,,32.2,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
678,22.6,1,579.1,446.7,0.299,0.986,0.131,0.46,0.012,0.998,0.975,91.7,,,45.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
678,22.6,2,592.0,122.6,0.456,0.931,0.175,0.58,0.082,0.989,0.913,41.0,,,20.5,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
678,22.6,4,593.2,34.5,0.943,0.897,0.308,0.958,0.822,0.978,0.938,49.9,594.9,28.9,24.9,shoulders*0.5,-0.0693,ok,0.3,center,center,False,0,2,False,0.0
678,22.6,5,510.6,218.4,0.38,0.915,0.136,0.448,0.032,0.993,0.944,64.5,,,32.2,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
679,22.63,1,579.0,446.4,0.329,0.986,0.128,0.495,0.014,0.998,0.975,90.9,,,45.5,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
679,22.63,2,582.4,125.7,0.528,0.95,0.174,0.688,0.103,0.99,0.898,44.9,582.4,125.7,22.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
679,22.63,4,595.5,34.8,0.942,0.896,0.249,0.957,0.795,0.975,0.925,44.1,597.1,28.4,22.1,shoulders*0.5,-0.0706,ok,0.3,center,center,False,0,2,False,0.0
679,22.63,5,510.0,217.4,0.389,0.922,0.127,0.477,0.031,0.994,0.936,65.8,,,32.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
680,22.67,1,579.0,446.4,0.329,0.986,0.128,0.495,0.014,0.998,0.975,90.9,,,45.5,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
680,22.67,2,582.4,125.7,0.528,0.95,0.174,0.688,0.103,0.99,0.898,44.9,582.4,125.7,22.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
680,22.67,4,595.5,34.8,0.942,0.896,0.249,0.957,0.795,0.975,0.925,44.1,597.1,28.4,22.1,shoulders*0.5,-0.0706,ok,0.3,center,center,False,0,2,False,0.0
680,22.67,5,510.0,217.4,0.389,0.922,0.127,0.477,0.031,0.994,0.936,65.8,,,32.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
681,22.7,1,579.0,446.4,0.329,0.986,0.128,0.495,0.014,0.998,0.975,90.9,,,45.5,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
681,22.7,2,582.4,125.7,0.528,0.95,0.174,0.688,0.103,0.99,0.898,44.9,582.4,125.7,22.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
681,22.7,4,595.5,34.8,0.942,0.896,0.249,0.957,0.795,0.975,0.925,44.1,597.1,28.4,22.1,shoulders*0.5,-0.0706,ok,0.3,center,center,False,0,2,False,0.0
681,22.7,5,510.0,217.4,0.389,0.922,0.127,0.477,0.031,0.994,0.936,65.8,,,32.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
682,22.73,1,579.0,446.4,0.329,0.986,0.128,0.495,0.014,0.998,0.975,90.9,,,45.5,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
682,22.73,2,582.4,125.7,0.528,0.95,0.174,0.688,0.103,0.99,0.898,44.9,582.4,125.7,22.4,shoulders*0.5,0.0,ok,0.3,center,center,False,1,2,False,0.333
682,22.73,4,595.5,34.8,0.942,0.896,0.249,0.957,0.795,0.975,0.925,44.1,597.1,28.4,22.1,shoulders*0.5,-0.0706,ok,0.3,center,center,False,0,2,False,0.0
682,22.73,5,510.0,217.4,0.389,0.922,0.127,0.477,0.031,0.994,0.936,65.8,,,32.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
683,22.77,1,578.7,446.5,0.331,0.986,0.128,0.5,0.014,0.998,0.975,90.7,,,45.3,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
683,22.77,2,578.3,126.9,0.332,0.928,0.198,0.461,0.06,0.986,0.911,44.0,,,22.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
683,22.77,4,598.4,33.9,0.925,0.917,0.157,0.952,0.685,0.978,0.895,43.3,600.1,27.9,21.6,shoulders*0.5,-0.077,ok,0.3,center,center,False,0,2,False,0.0
683,22.77,5,509.7,218.5,0.357,0.917,0.135,0.437,0.029,0.993,0.936,67.4,,,33.7,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
684,22.8,1,578.7,446.5,0.331,0.986,0.128,0.5,0.014,0.998,0.975,90.7,,,45.3,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
684,22.8,2,578.3,126.9,0.332,0.928,0.198,0.462,0.06,0.986,0.911,44.0,,,22.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
684,22.8,4,598.4,33.9,0.925,0.917,0.157,0.952,0.686,0.978,0.895,43.3,600.1,27.9,21.6,shoulders*0.5,-0.077,ok,0.3,center,center,False,0,2,False,0.0
684,22.8,5,509.7,218.4,0.357,0.917,0.135,0.437,0.029,0.993,0.936,67.5,,,33.7,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
685,22.83,1,578.7,446.5,0.331,0.986,0.128,0.5,0.014,0.998,0.975,90.7,,,45.3,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
685,22.83,2,578.3,126.9,0.332,0.928,0.198,0.462,0.06,0.986,0.911,44.0,,,22.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
685,22.83,4,598.4,33.9,0.925,0.917,0.157,0.952,0.686,0.978,0.895,43.3,600.1,27.9,21.6,shoulders*0.5,-0.077,ok,0.3,center,center,False,0,2,False,0.0
685,22.83,5,509.7,218.4,0.357,0.917,0.135,0.437,0.029,0.993,0.936,67.5,,,33.7,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
686,22.87,1,578.7,446.5,0.331,0.986,0.128,0.5,0.014,0.998,0.975,90.7,,,45.3,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
686,22.87,2,578.3,126.9,0.332,0.928,0.198,0.462,0.06,0.986,0.911,44.0,,,22.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
686,22.87,4,598.4,33.9,0.925,0.917,0.157,0.952,0.686,0.978,0.895,43.3,600.1,27.9,21.6,shoulders*0.5,-0.077,ok,0.3,center,center,False,0,2,False,0.0
686,22.87,5,509.7,218.4,0.357,0.917,0.135,0.437,0.029,0.993,0.936,67.5,,,33.7,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
687,22.9,1,578.7,446.5,0.331,0.986,0.128,0.5,0.014,0.998,0.975,90.7,,,45.3,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
687,22.9,2,578.3,126.9,0.332,0.928,0.198,0.462,0.06,0.986,0.911,44.0,,,22.0,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
687,22.9,4,598.4,33.9,0.925,0.917,0.157,0.952,0.686,0.978,0.895,43.3,600.1,27.9,21.6,shoulders*0.5,-0.077,ok,0.3,center,center,False,0,2,False,0.0
687,22.9,5,509.7,218.4,0.357,0.917,0.135,0.437,0.029,0.993,0.936,67.5,,,33.7,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
688,22.93,1,578.7,446.9,0.336,0.986,0.125,0.505,0.015,0.998,0.973,89.9,,,44.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
688,22.93,2,569.9,128.1,0.338,0.914,0.148,0.478,0.06,0.979,0.884,43.6,,,21.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
688,22.93,4,600.7,33.5,0.9,0.915,0.113,0.939,0.584,0.981,0.896,43.8,602.4,27.8,21.9,shoulders*0.5,-0.0811,ok,0.3,center,center,False,0,2,False,0.0
688,22.93,5,509.3,218.1,0.342,0.925,0.146,0.423,0.027,0.994,0.944,67.2,,,33.6,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
689,22.97,1,578.7,446.8,0.336,0.986,0.124,0.506,0.015,0.998,0.973,89.8,,,44.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
689,22.97,2,569.7,128.1,0.339,0.914,0.147,0.481,0.06,0.979,0.884,43.6,,,21.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
689,22.97,4,600.7,33.5,0.9,0.915,0.113,0.94,0.585,0.981,0.896,43.9,602.5,27.8,21.9,shoulders*0.5,-0.0809,ok,0.3,center,center,False,0,2,False,0.0
689,22.97,5,509.3,218.1,0.342,0.925,0.146,0.422,0.027,0.994,0.944,67.2,,,33.6,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
690,23.0,1,578.7,446.8,0.336,0.986,0.124,0.506,0.015,0.998,0.973,89.8,,,44.9,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
690,23.0,2,569.7,128.1,0.339,0.914,0.147,0.481,0.06,0.979,0.884,43.6,,,21.8,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,1,2,False,0.333
690,23.0,4,600.7,33.5,0.9,0.915,0.113,0.94,0.585,0.981,0.896,43.9,602.5,27.8,21.9,shoulders*0.5,-0.0809,ok,0.3,center,center,False,0,2,False,0.0
690,23.0,5,509.3,218.1,0.342,0.925,0.146,0.422,0.027,0.994,0.944,67.2,,,33.6,shoulders*0.5,,head_yaw_offset=None,0.3,none,none,False,0,2,False,0.0
