frame_idx,timestamp,track_id,x1,y1,x2,y2,conf,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf,kp10_x,kp10_y,kp10_conf,kp11_x,kp11_y,kp11_conf,kp12_x,kp12_y,kp12_conf,kp13_x,kp13_y,kp13_conf,kp14_x,kp14_y,kp14_conf,kp15_x,kp15_y,kp15_conf,kp16_x,kp16_y,kp16_conf
151,21.5714,37,518.73,141.5,659.1,467.39,0.4148,546.86,194.09,0.6251,551.47,189.78,0.7138,557.15,185.47,0.0431,568.94,204.04,0.9271,593.56,190.16,0.0318,592.57,265.49,0.9691,599.1,229.05,0.8616,601.4,328.15,0.7713,588.48,286.56,0.25,569.39,337.13,0.5884,554.75,320.01,0.189,607.36,377.99,0.7779,615.23,361.1,0.6021,593.56,458.57,0.5702,594.24,436.5,0.2995,605.75,517.37,0.2604,609.13,494.87,0.1618
152,21.7143,1,568.57,267.3,751.85,867.18,0.8616,604.01,341.24,0.1199,603.91,332.41,0.1961,615.42,329.85,0.011,616.33,344.47,0.9232,666.22,335.23,0.2065,639.29,436.01,0.9974,677.94,404.35,0.9783,652.17,553.37,0.9649,652.22,481.89,0.5804,617.95,543.18,0.677,579.43,477.43,0.1696,666.44,613.58,0.9935,699.59,598.66,0.9824,684.01,728.72,0.9807,706.15,703.64,0.961,691.6,830.7,0.9556,724.72,809.23,0.9494
152,21.7143,31,446.91,398.32,682.45,888.83,0.8309,467.72,497.98,0.1212,464.48,488.5,0.2041,482.26,479.52,0.0044,480.76,500.0,0.9414,548.57,473.4,0.1372,549.61,624.57,0.9977,601.31,524.19,0.9478,566.28,770.01,0.9939,604.92,564.53,0.2641,562.66,865.69,0.9108,528.42,598.55,0.1412,599.22,842.7,0.9628,631.98,800.87,0.9513,602.22,890.0,0.0344,627.05,864.08,0.087,634.11,868.28,0.0023,667.71,860.62,0.003
152,21.7143,37,514.77,152.34,643.98,448.43,0.4333,536.86,209.08,0.9304,542.44,202.64,0.9694,540.0,199.51,0.1411,564.96,207.82,0.9646,563.94,199.02,0.0099,572.47,259.18,0.9761,586.4,235.12,0.8006,562.46,312.42,0.8781,568.49,284.49,0.2122,539.32,327.83,0.8152,540.18,307.4,0.3501,586.8,355.48,0.8379,596.03,343.11,0.6819,564.58,422.59,0.5392,575.32,400.81,0.367,576.0,492.8,0.3231,586.24,470.84,0.3263
153,21.8571,1,565.46,266.37,748.77,865.9,0.8635,593.66,348.86,0.1936,594.05,339.21,0.3344,604.82,336.18,0.0106,611.39,348.42,0.9472,657.78,337.88,0.1147,640.84,439.96,0.9978,678.67,404.71,0.9773,652.03,555.19,0.9685,653.48,481.58,0.583,616.61,543.11,0.6903,582.85,477.85,0.1802,666.85,618.72,0.9932,699.49,601.76,0.9807,683.43,729.44,0.9784,705.41,703.45,0.9534,692.55,828.95,0.9514,724.69,807.53,0.9392
153,21.8571,31,446.63,400.29,682.26,888.96,0.8355,464.4,498.94,0.2287,462.01,489.26,0.3127,477.84,480.8,0.0053,480.92,500.32,0.952,544.12,474.92,0.0898,547.62,625.5,0.9982,602.78,527.69,0.9593,562.06,768.54,0.9959,607.86,569.29,0.2891,544.65,863.44,0.9475,525.11,602.01,0.1786,598.3,846.55,0.964,636.2,805.17,0.9488,593.3,890.0,0.0248,632.06,874.19,0.0529,619.33,863.37,0.0016,667.05,858.56,0.0015
154,22.0,1,561.81,274.72,744.1,866.62,0.8525,586.98,371.8,0.7716,589.62,360.97,0.8668,593.25,358.84,0.0329,618.08,361.64,0.9751,640.16,354.34,0.0223,647.39,439.55,0.9979,673.67,405.16,0.9827,659.38,553.35,0.9745,641.93,472.4,0.6877,616.19,554.75,0.8639,578.84,484.51,0.4239,664.43,609.49,0.9918,692.84,591.58,0.9786,677.19,724.42,0.9864,705.71,693.59,0.9671,687.46,829.87,0.9729,728.98,805.34,0.9622
154,22.0,31,439.95,404.45,674.67,889.09,0.8655,454.22,511.61,0.5722,453.91,501.05,0.7044,465.68,492.62,0.0094,484.15,506.08,0.969,532.28,480.93,0.0309,546.84,620.17,0.9984,598.59,524.73,0.9611,560.3,763.45,0.9959,602.78,591.23,0.2631,531.79,857.4,0.952,522.85,657.54,0.1864,588.12,839.92,0.9605,625.88,797.1,0.9467,575.98,890.0,0.0257,613.63,871.01,0.0546,598.81,866.68,0.0015,636.08,857.44,0.0016
154,22.0,44,566.7,0.79,652.64,116.23,0.518,591.21,36.43,0.996,595.36,29.67,0.9965,585.63,31.56,0.9733,608.03,24.13,0.9724,580.33,29.66,0.177,628.22,44.93,0.9987,584.12,47.55,0.9832,644.9,85.3,0.9852,573.67,78.07,0.6723,619.96,105.37,0.9246,571.96,81.81,0.507,620.87,114.65,0.8949,590.72,113.85,0.8088,618.43,147.65,0.1405,574.76,145.69,0.0732,617.43,172.88,0.0313,587.03,168.77,0.0186
154,22.0,19,570.56,65.48,655.18,288.66,0.6645,564.0,118.31,0.7418,566.55,112.51,0.8612,566.61,111.69,0.0488,586.11,110.66,0.9663,585.58,108.09,0.0089,614.93,141.64,0.9962,593.15,131.03,0.8792,640.97,188.6,0.9914,590.92,176.29,0.3358,593.08,214.83,0.9719,581.55,184.57,0.4201,631.79,241.64,0.9623,616.95,235.22,0.8433,628.34,314.01,0.6296,608.31,301.52,0.2108,641.24,348.2,0.0867,618.96,338.73,0.0242
154,22.0,39,515.74,264.85,621.57,500.95,0.4947,533.35,321.6,0.6184,536.55,315.82,0.6726,535.87,312.98,0.0724,554.06,315.78,0.8247,555.36,308.56,0.0307,573.39,352.75,0.9705,562.73,335.87,0.9091,586.3,423.0,0.8615,563.8,407.3,0.6222,566.73,459.16,0.5859,556.82,438.76,0.4711,582.61,460.87,0.8158,580.12,451.76,0.6941,570.46,522.31,0.4787,569.14,505.78,0.2874,590.2,582.12,0.1135,584.53,567.97,0.0748
155,22.1429,1,558.77,281.45,740.95,867.22,0.8602,585.17,385.21,0.8403,586.81,373.32,0.9164,588.83,371.18,0.0463,617.42,364.94,0.9732,633.54,358.82,0.018,646.47,440.26,0.9983,675.83,403.11,0.9823,663.71,554.51,0.9843,648.06,470.92,0.6866,614.63,551.3,0.9095,584.15,481.1,0.4099,666.25,611.64,0.9911,697.55,592.26,0.9784,679.75,728.51,0.985,708.28,695.68,0.9705,689.69,829.87,0.9592,728.58,805.17,0.956
155,22.1429,31,436.33,405.96,671.6,889.2,0.8661,452.09,512.71,0.6338,452.31,502.42,0.7506,463.56,493.86,0.0115,484.21,507.4,0.9699,529.69,481.44,0.0303,545.48,620.85,0.9984,597.97,524.15,0.9671,560.28,760.99,0.9967,613.83,588.12,0.2799,531.97,855.48,0.9655,534.36,647.66,0.1868,589.66,835.94,0.9645,626.81,792.58,0.9524,576.36,890.0,0.0308,616.57,869.74,0.0652,599.15,865.57,0.0016,638.9,855.05,0.0018
155,22.1429,44,567.39,1.29,651.15,113.63,0.5549,591.73,36.83,0.9968,596.06,30.45,0.9973,586.27,32.07,0.983,608.18,25.46,0.972,580.88,30.13,0.2649,627.85,45.75,0.9988,583.1,46.99,0.9868,645.6,84.3,0.9839,570.92,74.47,0.7288,623.64,104.8,0.9149,569.25,78.44,0.5591,621.79,112.07,0.8889,591.41,110.82,0.8176,619.4,141.48,0.1206,573.86,138.72,0.0682,618.88,166.67,0.0316,584.78,161.42,0.0199
155,22.1429,19,567.68,69.98,662.43,309.13,0.713,567.47,123.31,0.8126,570.08,116.83,0.8849,568.13,115.63,0.0704,589.75,111.27,0.9652,584.02,108.62,0.0093,620.33,142.16,0.9964,596.21,131.02,0.8985,651.28,192.56,0.9924,592.7,175.9,0.3399,612.69,229.52,0.9804,580.13,177.07,0.4261,636.58,246.5,0.9646,619.96,239.62,0.8511,636.22,331.07,0.7893,611.36,317.54,0.3285,650.6,385.39,0.1561,620.26,375.06,0.0408
155,22.1429,39,515.29,261.02,622.12,499.9,0.4721,536.07,321.47,0.7588,541.1,315.97,0.7915,537.1,312.4,0.1689,562.46,315.7,0.7902,548.49,306.81,0.0285,587.7,355.07,0.9483,547.98,336.59,0.9397,601.19,429.06,0.7677,549.68,410.23,0.7242,578.55,471.6,0.5753,546.83,449.8,0.5946,589.33,462.56,0.7952,564.49,452.4,0.7646,582.74,528.43,0.3528,554.85,512.21,0.2899,598.18,578.24,0.0863,574.8,564.66,0.0754
156,22.2857,1,558.13,287.79,740.54,867.41,0.8743,578.72,385.94,0.8873,580.7,374.5,0.94,582.73,372.36,0.046,613.19,367.65,0.9779,628.32,361.04,0.0114,645.34,444.08,0.9985,671.56,404.39,0.9831,666.17,554.9,0.9875,647.06,470.13,0.6841,614.29,552.23,0.9441,584.11,480.29,0.4605,666.77,608.31,0.9921,695.95,587.91,0.9812,680.17,727.3,0.9877,706.64,693.63,0.9783,689.55,828.0,0.9554,728.44,804.24,0.955
156,22.2857,31,434.29,406.25,670.82,889.3,0.8604,450.49,510.24,0.6493,451.34,500.56,0.7702,462.99,491.57,0.0134,483.38,507.89,0.9706,530.2,480.3,0.0328,542.34,622.58,0.9982,598.79,524.57,0.9714,562.33,759.71,0.9966,619.57,580.73,0.308,543.53,851.8,0.9635,540.09,631.06,0.1709,593.41,836.04,0.9676,630.41,793.04,0.9574,583.44,890.0,0.0306,614.72,872.84,0.0623,609.71,867.92,0.0017,637.07,857.48,0.0019
156,22.2857,44,565.21,1.53,650.28,115.55,0.4161,591.29,37.67,0.9942,595.61,31.28,0.9955,586.16,32.56,0.9701,608.45,25.81,0.9662,581.12,29.65,0.2222,628.35,46.44,0.9979,582.92,46.67,0.982,642.84,87.52,0.9654,570.12,77.49,0.6327,620.64,103.14,0.8378,569.17,82.09,0.4394,619.43,116.42,0.8504,588.46,114.51,0.7726,618.5,146.54,0.0913,571.53,143.27,0.0591,618.46,174.79,0.024,577.07,169.26,0.0174
156,22.2857,19,567.08,70.86,692.01,380.7,0.7352,575.87,126.86,0.8886,577.89,119.35,0.9472,576.32,118.09,0.0715,600.26,110.88,0.9755,596.52,108.36,0.0055,628.45,149.36,0.9968,617.83,132.53,0.9022,641.91,210.32,0.9917,610.12,176.32,0.3479,609.68,253.74,0.9785,587.88,181.33,0.3494,646.8,252.83,0.9845,644.29,244.59,0.9083,653.08,341.38,0.9806,655.89,320.86,0.8369,689.06,411.39,0.8918,682.89,394.3,0.6696
157,22.4286,1,559.58,289.94,742.66,867.16,0.8737,577.94,388.3,0.8943,579.6,376.52,0.9434,581.48,374.9,0.0511,611.56,368.94,0.9791,627.06,363.61,0.0118,645.14,443.9,0.9984,673.46,403.13,0.9844,662.81,555.11,0.9839,649.8,470.19,0.6526,610.93,549.76,0.9271,585.49,480.96,0.3856,667.31,608.7,0.9931,697.42,587.35,0.9859,679.74,728.24,0.9884,707.41,693.3,0.9835,688.46,830.73,0.961,728.22,804.84,0.9687
157,22.4286,31,433.1,405.14,671.27,889.38,0.8557,450.78,509.29,0.6638,451.1,499.03,0.7786,463.08,490.53,0.0129,482.73,505.26,0.9743,530.89,479.29,0.0287,542.26,620.13,0.9983,599.2,526.25,0.9713,564.12,762.38,0.9967,619.79,588.97,0.2763,548.94,862.9,0.9637,536.56,648.94,0.1734,584.97,842.15,0.9639,624.26,800.11,0.9527,563.89,890.0,0.0281,610.22,875.59,0.0558,590.5,868.32,0.0016,636.49,861.86,0.0015
157,22.4286,44,567.25,0.87,646.75,106.95,0.5452,591.5,37.8,0.9932,595.83,30.99,0.9946,585.91,32.49,0.9724,608.01,24.99,0.9613,580.66,29.35,0.2715,628.88,45.9,0.9963,581.97,47.52,0.9766,641.53,88.2,0.9169,570.81,80.9,0.5366,619.47,96.58,0.6748,571.41,78.61,0.306,620.76,115.8,0.6879,589.35,114.51,0.6069,617.11,137.2,0.0471,570.88,134.64,0.0335,614.94,167.25,0.02,578.05,163.18,0.0155
157,22.4286,19,573.36,71.5,710.41,405.72,0.8149,583.01,127.82,0.9,583.91,119.14,0.9544,583.04,119.56,0.066,606.16,110.87,0.9804,603.8,112.54,0.0042,633.83,150.89,0.9971,628.07,139.22,0.9042,632.77,220.26,0.9864,621.48,184.61,0.3098,608.97,261.05,0.9587,595.95,184.41,0.2956,657.26,256.33,0.9868,650.3,251.2,0.9293,676.2,341.07,0.9816,654.97,329.21,0.8671,708.23,409.75,0.9287,671.81,402.27,0.7557
158,22.5714,1,559.68,286.63,744.36,865.34,0.863,577.08,388.9,0.8855,578.7,377.19,0.9441,580.77,375.09,0.0574,609.88,369.53,0.9796,625.94,362.95,0.0143,644.07,446.4,0.9983,671.67,403.1,0.9823,662.92,557.28,0.9823,648.02,470.05,0.5784,610.89,551.11,0.9046,581.25,479.51,0.2734,666.91,610.76,0.992,695.87,588.88,0.9813,680.13,725.84,0.9873,705.84,692.05,0.9768,687.14,829.36,0.9663,728.6,805.51,0.9643
158,22.5714,31,435.39,402.96,675.54,889.45,0.8501,455.11,510.2,0.5868,453.92,499.45,0.713,466.98,490.97,0.0106,482.13,503.18,0.9708,534.78,478.0,0.0383,540.38,617.68,0.9983,603.07,526.52,0.9728,561.16,761.84,0.9966,622.58,591.81,0.2844,549.61,860.65,0.9619,536.02,647.64,0.1769,588.44,843.54,0.965,632.45,803.51,0.953,571.52,890.0,0.0255,622.36,877.59,0.0472,599.44,867.48,0.0015,653.07,863.2,0.0013
158,22.5714,19,576.26,72.67,719.39,418.21,0.828,589.19,130.26,0.8998,589.86,121.38,0.9486,588.17,122.24,0.0738,611.25,111.44,0.9763,605.84,114.61,0.0048,643.13,148.13,0.9971,629.93,138.41,0.9117,649.11,217.9,0.9885,619.17,180.02,0.4695,635.69,260.4,0.9734,594.84,172.33,0.4964,667.64,255.59,0.9877,654.75,251.58,0.9417,690.23,340.14,0.9821,658.2,330.17,0.8776,709.58,410.06,0.9426,670.25,403.19,0.7955
159,22.7143,1,555.26,289.37,741.43,865.44,0.7939,576.54,390.2,0.8446,577.62,378.13,0.9031,579.26,376.73,0.049,606.64,368.98,0.9739,622.16,364.27,0.0211,642.51,444.05,0.9981,663.48,403.55,0.9855,657.91,556.31,0.9794,632.89,469.77,0.6901,610.11,561.74,0.8959,561.19,493.31,0.3813,666.88,607.5,0.9917,691.97,587.45,0.9814,682.17,723.8,0.991,703.85,693.79,0.9791,688.17,830.23,0.9799,729.23,807.6,0.9706
159,22.7143,31,441.23,400.8,682.58,889.52,0.8674,463.87,502.15,0.2231,460.26,491.14,0.3003,475.55,483.13,0.007,478.14,497.03,0.9401,541.5,473.85,0.1526,539.23,616.06,0.9981,608.41,532.91,0.9753,556.84,764.64,0.9968,627.34,608.01,0.3475,547.89,863.17,0.9567,536.27,656.89,0.1855,593.59,843.11,0.9705,640.5,806.14,0.9634,592.07,890.0,0.0287,635.71,880.13,0.0544,617.27,865.42,0.0018,659.55,862.59,0.0015
159,22.7143,19,581.21,77.0,725.41,421.24,0.7931,598.73,131.9,0.8449,598.88,123.52,0.9165,598.08,125.18,0.078,618.57,114.07,0.9753,615.26,118.31,0.0098,655.56,148.22,0.9979,633.97,142.8,0.9328,685.33,209.07,0.9942,630.33,184.72,0.4292,674.59,256.14,0.9904,601.23,182.14,0.5044,674.13,250.85,0.9893,657.42,248.09,0.9257,689.74,326.81,0.9882,670.09,320.1,0.8658,709.88,393.48,0.956,685.38,390.25,0.7401
160,22.8571,1,552.66,287.17,741.54,867.67,0.7099,572.99,385.27,0.8441,575.07,373.66,0.9165,576.18,371.69,0.0512,605.35,365.79,0.9742,619.29,359.18,0.021,638.53,439.5,0.9972,660.66,398.22,0.9815,636.71,548.38,0.9363,631.14,468.0,0.5463,592.41,571.06,0.6876,574.27,477.13,0.2411,666.78,604.9,0.9908,690.43,584.48,0.9799,681.98,724.57,0.9896,702.93,692.3,0.9748,689.73,834.75,0.9884,727.71,805.01,0.983
160,22.8571,31,445.29,396.37,687.96,889.57,0.8846,471.27,492.89,0.0773,466.77,483.63,0.1178,485.72,474.76,0.0058,478.43,497.24,0.9035,554.21,471.46,0.3473,530.33,625.39,0.9974,614.08,536.26,0.977,550.73,775.43,0.994,636.68,593.82,0.4654,539.98,870.42,0.8986,556.96,607.89,0.1776,591.35,850.37,0.9607,647.52,812.19,0.9529,588.67,890.0,0.0247,638.47,870.78,0.0454,602.21,870.86,0.002,663.12,864.26,0.0015
160,22.8571,19,587.79,78.99,730.92,421.37,0.8175,603.39,126.57,0.7355,604.49,118.9,0.7978,602.81,120.89,0.0846,622.29,112.69,0.9554,613.68,117.87,0.0215,666.59,143.47,0.9967,616.08,147.94,0.9789,705.27,192.41,0.9919,625.1,196.07,0.8001,693.56,240.39,0.9916,630.35,222.46,0.8473,681.4,240.63,0.995,644.54,242.05,0.9857,693.89,314.83,0.992,656.0,309.91,0.9662,712.09,381.99,0.979,668.59,378.65,0.9364
161,23.0,1,553.6,282.87,744.01,867.73,0.8543,570.3,386.29,0.9229,572.6,373.75,0.9661,570.81,372.63,0.0989,606.85,361.84,0.9761,610.52,358.2,0.0132,642.39,431.83,0.9966,658.57,398.77,0.9641,631.86,543.46,0.9377,637.81,472.76,0.3896,588.14,600.45,0.7366,578.84,481.98,0.1961,670.27,615.4,0.9846,687.45,597.89,0.9523,681.72,741.16,0.9799,705.84,714.44,0.9181,694.37,840.29,0.9686,724.68,812.22,0.9259
161,23.0,31,449.99,394.04,691.78,889.62,0.8914,483.9,495.96,0.0413,479.83,486.9,0.0609,499.28,478.17,0.0062,487.9,501.42,0.881,568.77,476.4,0.6042,517.5,631.86,0.9975,629.34,552.23,0.9843,528.54,783.46,0.9923,653.75,622.18,0.3993,517.72,876.95,0.7713,572.16,659.95,0.0805,583.87,861.36,0.9273,662.18,828.23,0.9095,573.07,890.0,0.01,647.01,880.44,0.0154,586.17,868.95,0.0012,666.82,871.02,0.0007
161,23.0,19,595.72,77.53,737.63,419.06,0.8295,615.14,129.21,0.8732,615.68,120.74,0.916,613.36,123.93,0.1782,633.51,110.97,0.9608,622.76,119.87,0.0156,678.42,141.6,0.995,625.87,153.06,0.9863,723.3,175.34,0.9878,628.39,196.59,0.8822,690.43,213.25,0.9914,634.31,210.36,0.9114,683.69,252.42,0.9956,643.58,255.16,0.9935,698.03,326.09,0.9854,653.82,322.54,0.9804,706.2,387.32,0.9168,667.4,388.66,0.906
161,23.0,44,572.26,1.41,644.43,96.49,0.4086,588.72,37.35,0.9892,593.85,31.08,0.9938,584.2,32.19,0.9309,608.04,26.15,0.9813,580.68,29.56,0.1079,627.42,47.11,0.9948,581.73,49.3,0.9785,641.68,82.88,0.8067,570.43,81.29,0.3557,617.43,91.9,0.4704,572.03,88.22,0.1493,616.94,111.8,0.4653,586.02,110.84,0.4125,611.89,137.19,0.0187,573.89,135.4,0.016,612.85,165.32,0.0213,578.93,163.12,0.0202
162,23.1429,1,554.55,278.42,745.95,867.38,0.8477,570.41,384.86,0.9465,572.82,371.91,0.9805,570.04,370.31,0.1127,608.91,357.28,0.9806,610.29,352.91,0.0093,642.88,430.89,0.997,661.96,396.25,0.9331,629.2,544.13,0.9423,651.63,481.64,0.1443,585.34,609.41,0.7386,598.86,522.42,0.071,671.4,615.46,0.9788,691.19,596.89,0.9123,679.29,736.29,0.9686,706.27,707.59,0.8459,702.75,835.59,0.9386,724.92,811.62,0.8309
162,23.1429,31,451.75,393.04,693.82,889.67,0.8823,539.0,489.29,0.0227,528.87,483.59,0.0136,548.45,474.15,0.0143,493.1,507.41,0.8103,584.36,485.11,0.8921,507.94,641.45,0.9975,639.92,571.31,0.9883,508.26,803.07,0.9947,663.9,655.02,0.3531,502.81,879.64,0.7906,571.42,687.84,0.0493,576.86,873.07,0.7657,666.11,842.83,0.771,544.18,878.79,0.0117,621.5,856.57,0.0121,568.74,869.26,0.0011,649.34,870.01,0.0005
162,23.1429,19,594.61,75.67,736.01,416.05,0.7018,615.96,128.01,0.878,616.61,119.55,0.9215,613.26,122.78,0.1348,635.16,108.89,0.9604,621.91,117.85,0.0088,679.03,139.0,0.9979,626.05,148.48,0.9714,717.4,171.86,0.9941,625.3,187.61,0.4034,667.12,182.98,0.9915,630.76,187.13,0.4406,678.52,253.57,0.9946,641.11,254.72,0.9806,691.51,329.69,0.9844,649.03,325.68,0.9543,708.24,394.96,0.8984,664.94,394.23,0.8336
162,23.1429,44,571.48,1.38,645.45,97.97,0.4398,588.81,37.5,0.9911,593.91,31.05,0.9947,584.06,32.42,0.9417,608.02,26.08,0.9824,580.56,30.17,0.1158,627.38,47.59,0.9949,582.07,50.56,0.981,641.55,84.63,0.7773,570.75,83.62,0.3415,616.99,94.19,0.4011,570.99,89.97,0.1226,618.23,113.08,0.4363,587.53,112.46,0.3989,611.61,135.7,0.0168,572.3,134.31,0.0148,613.37,163.42,0.0193,578.65,161.65,0.0186
163,23.2857,1,555.72,272.46,745.89,856.66,0.7718,573.73,383.49,0.9438,576.14,370.36,0.9828,573.67,368.52,0.0684,613.7,356.65,0.9876,612.47,352.46,0.0034,652.76,430.21,0.9959,654.24,397.51,0.8879,633.51,545.96,0.9509,649.83,488.58,0.1394,573.71,596.29,0.6617,612.88,539.48,0.0606,677.93,612.56,0.9415,682.66,597.32,0.793,682.66,726.32,0.8803,695.61,710.09,0.6049,697.94,830.31,0.6513,713.27,817.6,0.3809
163,23.2857,31,455.77,402.19,697.97,889.47,0.913,580.77,508.14,0.0255,565.78,500.77,0.0114,585.8,493.5,0.0283,504.58,518.84,0.7763,598.99,504.37,0.9488,483.99,643.99,0.9973,660.88,595.96,0.9905,482.89,792.5,0.9912,702.65,654.28,0.3038,497.6,868.47,0.7835,641.63,657.13,0.0502,568.48,873.16,0.5109,690.11,856.66,0.4545,559.79,857.53,0.0124,662.15,848.39,0.0066,584.08,876.77,0.0009,672.39,886.13,0.0002
163,23.2857,19,592.94,72.7,732.6,410.65,0.8316,609.46,124.09,0.7677,611.19,116.49,0.8004,609.12,117.93,0.0584,631.58,109.95,0.9549,619.66,114.87,0.0069,674.87,142.01,0.9965,618.72,144.56,0.9687,688.4,185.17,0.9932,610.25,190.36,0.5942,638.21,165.07,0.99,609.4,179.06,0.5065,669.17,255.6,0.9952,629.75,254.92,0.9862,688.76,332.62,0.9859,636.9,330.64,0.9406,713.1,403.07,0.8829,654.01,401.55,0.7037
164,23.4286,1,569.5,279.29,712.41,699.41,0.5655,583.33,383.77,0.9453,585.6,372.53,0.9804,583.1,368.92,0.0859,621.93,359.92,0.9803,612.25,352.34,0.0019,661.83,434.53,0.9952,650.09,384.31,0.7252,661.31,552.19,0.9566,641.66,467.29,0.0668,593.49,579.43,0.6592,603.42,500.42,0.0611,671.0,616.69,0.8516,656.54,591.03,0.6138,677.87,744.63,0.1989,641.11,717.12,0.0979,709.02,807.58,0.0167,657.62,787.72,0.0132
164,23.4286,31,460.96,408.81,707.91,889.66,0.9204,626.17,522.29,0.1936,608.94,512.58,0.0145,621.77,508.05,0.29,531.46,525.26,0.2914,600.23,519.44,0.9781,483.65,635.95,0.9978,676.17,610.4,0.9979,469.83,778.76,0.9799,724.1,716.39,0.9664,495.89,846.49,0.8442,725.15,786.83,0.8556,554.58,872.1,0.6644,691.45,862.16,0.7243,570.26,853.71,0.0088,703.79,841.54,0.0068,592.54,886.29,0.0016,693.59,883.31,0.0005
164,23.4286,19,574.01,74.21,703.36,385.31,0.7425,600.36,123.69,0.9004,601.98,116.84,0.9118,600.44,117.35,0.0598,622.72,111.77,0.9725,613.7,114.35,0.0032,657.6,142.01,0.9972,615.61,141.6,0.9657,638.92,186.25,0.995,593.86,172.79,0.609,596.01,165.92,0.9904,584.82,152.16,0.6365,653.29,260.6,0.9873,621.67,258.39,0.9577,658.52,347.99,0.8606,617.79,343.25,0.5602,673.47,407.25,0.2139,623.34,405.63,0.0786
165,23.5714,1,569.79,282.43,725.56,726.78,0.5733,587.81,382.82,0.9245,590.2,370.33,0.9404,587.92,369.31,0.0699,625.96,358.95,0.9738,617.69,356.91,0.0029,669.6,428.8,0.9964,641.54,392.37,0.9386,659.84,543.04,0.9774,605.02,454.7,0.2884,589.28,608.06,0.8078,556.72,485.16,0.1141,683.04,619.31,0.9492,658.01,601.23,0.8399,695.15,763.58,0.7364,634.7,749.22,0.2923,718.23,858.55,0.1892,641.05,848.45,0.0441
165,23.5714,31,458.11,426.4,705.96,889.74,0.9203,646.57,541.58,0.9025,632.31,529.24,0.0738,637.76,527.89,0.9469,552.22,537.08,0.0442,599.13,538.38,0.9911,477.25,633.88,0.9979,671.89,626.99,0.9972,453.52,753.66,0.9676,722.6,729.27,0.9445,509.36,823.61,0.8449,725.43,792.88,0.754,545.97,868.49,0.6622,688.26,867.68,0.6279,572.1,857.8,0.0088,708.51,856.54,0.0043,595.41,888.19,0.0015,686.97,887.1,0.0003
165,23.5714,19,568.31,75.6,683.35,347.62,0.7733,592.42,127.81,0.9634,594.45,119.97,0.9803,589.82,121.47,0.1742,616.3,111.8,0.9854,600.15,116.97,0.003,646.94,144.81,0.9962,607.95,141.65,0.9417,621.54,187.18,0.9874,591.07,177.4,0.543,585.91,177.29,0.9782,586.57,166.46,0.6595,644.23,263.3,0.9787,613.83,260.15,0.9436,642.11,350.35,0.6464,617.74,344.88,0.3736,647.47,402.16,0.0437,623.02,398.04,0.0209
165,23.5714,39,486.11,249.31,626.73,573.38,0.4913,536.35,318.11,0.7864,541.27,311.41,0.7494,537.56,307.9,0.1703,561.5,309.63,0.8178,549.78,301.35,0.0376,588.18,356.12,0.9437,550.36,338.16,0.952,572.5,442.63,0.8768,537.55,416.11,0.8728,522.51,512.33,0.7817,519.21,499.12,0.8302,591.97,490.42,0.7469,562.92,478.92,0.7877,561.63,568.25,0.2976,526.38,549.12,0.3535,564.81,635.5,0.1048,539.75,626.88,0.1456
166,23.7143,1,567.4,284.69,741.55,777.66,0.7288,582.12,383.3,0.7319,582.29,371.88,0.8288,585.6,370.17,0.0305,611.2,363.56,0.9722,625.11,358.26,0.012,657.29,431.59,0.9967,649.96,390.94,0.9292,667.43,542.96,0.9762,624.83,457.27,0.1751,610.1,581.35,0.8602,583.18,484.68,0.0824,680.33,604.8,0.9712,675.71,585.16,0.8823,696.8,739.59,0.8987,677.25,712.82,0.5821,724.21,837.55,0.5927,693.78,819.3,0.3033
166,23.7143,31,433.5,448.38,682.51,889.67,0.7135,642.56,564.79,0.8729,622.04,552.75,0.0358,633.4,552.85,0.9353,531.55,560.08,0.01,584.41,569.92,0.9866,449.69,637.65,0.9939,639.44,676.59,0.9927,377.27,669.97,0.8515,695.56,795.64,0.7413,357.28,631.51,0.4157,702.53,785.04,0.2567,509.15,858.96,0.4174,642.72,876.48,0.2707,583.63,839.04,0.0134,722.31,837.41,0.0077,601.25,885.0,0.0016,700.28,868.86,0.0011
166,23.7143,19,564.76,74.17,676.11,335.18,0.742,578.51,127.27,0.8446,579.92,119.69,0.9201,578.7,119.5,0.0457,599.31,114.38,0.9811,598.28,114.49,0.0048,627.88,147.47,0.9967,613.62,137.47,0.8904,595.71,199.62,0.9755,596.2,183.01,0.2812,571.15,182.96,0.8775,579.19,173.67,0.2572,639.41,258.42,0.9738,627.88,252.37,0.9097,633.1,343.52,0.6789,629.9,335.92,0.3638,640.95,403.19,0.1053,640.79,392.93,0.0529
